Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
3215082842,"Mar 24, 2020, 11:31:22 PM",6x400m workout: rep #5,Run,actually 70.3,70,0.43,,,false,,Nike Zoom Rival 3 spikes,activities/3437191430.gpx.gz,61.2,,70.0,70.0,436.6,7.7,6.237,,-0.2,19.6,19.9,0.8,0.0,,,101.0,98.0,,,,,33.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,436.9,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3215082940,"Mar 24, 2020, 11:27:19 PM",6x400m workout: rep #4,Run,actually 72.3,71,0.43,,,false,,Nike Zoom Rival 3 spikes,activities/3437191256.gpx.gz,61.2,,71.0,71.0,433.8,6.9,6.11,,-0.1,19.6,19.8,0.4,0.0,,,101.0,99.0,,,,,33.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,434.0,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3215082727,"Mar 24, 2020, 11:22:40 PM",6x400m workout: rep #3,Run,"actually 70.1 (whoops, a little fast)",69,0.43,,,false,,Nike Zoom Rival 3 spikes,activities/3437191140.gpx.gz,61.2,,69.0,69.0,436.0,6.8,6.319,,-0.1,19.6,19.8,0.4,0.0,,,101.0,100.0,,,,,33.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,436.2,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3215082628,"Mar 24, 2020, 11:17:56 PM",6x400m workout: rep #2,Run,actually 72.3,72,0.44,,,false,,Nike Zoom Rival 3 spikes,activities/3437191040.gpx.gz,61.2,,72.0,72.0,439.0,6.7,6.097,,-0.2,19.6,19.9,0.9,0.0,,,100.0,98.0,,,,,33.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,439.4,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3215082598,"Mar 24, 2020, 11:13:11 PM",6x400m workout: rep #1,Run,actually 72.7,72,0.43,,,false,,Nike Zoom Rival 3 spikes,activities/3437190947.gpx.gz,61.2,,72.0,72.0,438.1,6.8,6.085,,0.0,19.6,19.8,0.4,0.0,,,101.0,98.0,,,,,33.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,438.2,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3215082462,"Mar 24, 2020, 10:44:53 PM",6x400m workout warmup,Run,WORKOUT: 6x400m @ 1600m race pace (around 72-73) w/ 3ish min rest between reps,489,1.61,,,false,,Brooks Ghosts 12 (grey & blue),activities/3437190865.gpx.gz,61.2,,489.0,489.0,1615.5,4.7,3.304,2.6,2.5,18.4,21.1,3.9,0.0,,,88.0,84.0,,,,,122.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1620.0,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3210836827,"Mar 23, 2020, 6:27:59 PM",cooldown,Run,"",276,0.86,,,false,,Brooks Ghosts 12 (grey & blue),activities/3432675089.gpx.gz,61.2,,276.0,276.0,868.2,4.0,3.146,,0.0,19.6,19.9,1.6,0.0,,,113.0,82.0,,,,,65.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,868.6,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3210836101,"Mar 23, 2020, 6:26:31 PM",post-run 150m #2,Run,actually 21.6,21,0.14,,,false,,New Balance MD 800m spikes,activities/3432674303.gpx.gz,61.2,,21.0,21.0,144.4,7.4,6.876,,-0.2,19.7,19.9,0.8,0.1,,,115.0,111.0,,,,,11.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,144.7,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3210835916,"Mar 23, 2020, 6:23:35 PM",post-run 150m #1,Run,actually 20.8,19,0.14,,,false,,New Balance MD 800m spikes,activities/3432674092.gpx.gz,61.2,,19.0,19.0,142.2,8.8,7.484,,-0.2,19.7,19.9,0.5,0.1,,,115.0,86.0,,,,,11.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,142.5,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3210746098,"Mar 23, 2020, 5:24:10 PM",long base run,Run,felt pretty blah but nice to see ppl. ,3231,11.32,,,false,,Brooks Ghosts 12 (grey & blue),activities/3432580368.gpx.gz,61.2,,3231.0,3131.0,11322.4,5.1,3.616,41.8,41.3,16.0,48.4,6.1,0.0,,,88.0,84.0,,,,,855.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11367.1,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3209103262,"Mar 23, 2020, 1:06:01 AM",recovery/base run,Run,"almost didn’t go do this but eventually i dragged my butt outside for a run. hip bugging me a little bit but overall the body didn’t feel too bad today (surprisingly). ended up being a nice, quiet run.",2292,8.07,,,false,,Brooks Ghosts 12 (grey & blue),activities/3430829483.gpx.gz,61.2,,2292.0,2269.0,8078.3,5.1,3.56,69.4,69.4,110.1,170.9,8.3,0.0,,,87.0,83.0,,,,,614.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8156.3,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3204625213,"Mar 21, 2020, 7:02:21 PM",cooldown,Run,a mile has never felt so far...,607,1.66,,,false,,Brooks Ghosts 12 (grey & blue),activities/3426028887.gpx.gz,61.2,,607.0,514.0,1666.0,4.2,3.241,2.0,1.8,95.4,97.4,3.4,0.0,,,86.0,83.0,,,,,126.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1668.9,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3204625031,"Mar 21, 2020, 5:45:42 PM","long, speedy run!",Run,"w/ char & peanut :)
i am deceased☠️ this was a brutal one but a rly good, tough effort & the fastest i’ve done 10 before. honestly wasn’t sure i was gonna make it but the girls got me through. ",4412,16.19,,,false,,Brooks Ghosts 12 (grey & blue),activities/3426028418.gpx.gz,61.2,,4412.0,4121.0,16192.8,5.6,3.929,61.4,66.7,92.2,140.9,8.6,0.0,,,90.0,85.0,,,,,1225.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,16278.8,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3201858616,"Mar 20, 2020, 11:42:13 PM",long base run,Run,"i forgot how nice & pretty this trail is. this actually was a really nice run, my hamstrings are ridiculously sore tho. always good to get out of quarantine. ",3350,11.34,,,false,,Brooks Ghosts 12 (grey & blue),activities/3423070089.gpx.gz,61.2,,3350.0,3183.0,11342.1,4.4,3.563,96.6,96.6,110.4,170.5,8.7,0.0,,,87.0,83.0,,,,,861.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11448.2,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198676815,"Mar 19, 2020, 8:53:47 PM",ladder workout cooldown,Run,"workout went OK. my legs started feeling pretty dead, i think just from spin & lift yesterday + tuesday’s workout, and the wind really picked up on the second set. it was weird doing this workout at a slower pace than i did it last week, but🤷🏼‍♀️",1234,3.24,,,false,,Brooks Ghosts 12 (grey & blue),activities/3419652149.gpx.gz,61.2,,1234.0,1203.0,3244.9,3.7,2.697,31.1,32.8,139.3,159.8,12.7,-0.1,,,106.0,81.0,,,,,248.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3291.1,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675997,"Mar 19, 2020, 8:31:49 PM",ladder workout: closing 300m,Run,"actually 45.9
ouch. this one hurt and didn’t feel smooth at all, but decent time. ",45,0.32,,,false,,Nike Zoom Rival 3 spikes,activities/3419651352.gpx.gz,61.2,,45.0,45.0,325.9,7.8,7.242,7.6,0.3,152.7,161.0,9.5,2.2,,,106.0,104.0,,,,,27.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,356.5,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675810,"Mar 19, 2020, 8:26:04 PM",ladder workout: set 2 rep #4 (200m),Run,actually 31.5,30,0.20,,,false,,Nike Zoom Rival 3 spikes,activities/3419651240.gpx.gz,61.2,,30.0,30.0,208.9,7.6,6.963,4.1,-1.0,152.7,158.8,10.7,2.4,,,106.0,103.0,,,,,17.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,232.2,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675858,"Mar 19, 2020, 8:22:17 PM",ladder workout: set 2 rep #3 (300m),Run,actually 50.8,50,0.32,,,false,,Nike Zoom Rival 3 spikes,activities/3419651174.gpx.gz,61.2,,50.0,50.0,320.9,7.3,6.418,7.6,0.1,152.7,161.0,10.1,2.3,,,105.0,100.0,,,,,26.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,351.9,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675686,"Mar 19, 2020, 8:18:49 PM",ladder workout: set 2 rep #2 (400m),Run,"actually 70.6
wind = deathhhhh. went way slower than i wanted to on this one, the wind kinda killed me. whoops. ",70,0.44,,,false,,Nike Zoom Rival 3 spikes,activities/3419651056.gpx.gz,61.2,,70.0,70.0,441.7,7.3,6.31,7.7,7.5,152.7,161.0,9.3,0.0,,,102.0,98.0,,,,,35.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,463.9,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675602,"Mar 19, 2020, 8:14:30 PM",ladder workout: set 2 rep #1 (500m),Run,"actually 1:26.1
400m split = 67ish",85,0.53,,,false,,Nike Zoom Rival 3 spikes,activities/3419650961.gpx.gz,61.2,,85.0,85.0,536.1,7.5,6.307,7.7,5.2,152.6,160.9,9.2,0.5,,,104.0,100.0,,,,,43.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,568.7,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198706052,"Mar 19, 2020, 8:02:00 PM",ladder workout: set 1 rep #4 (200m),Run,actually 31 low (watch didn’t start properly),31,0.20,,,false,,Nike Zoom Rival 3 spikes,,61.2,,31.0,31.0,200.0,,6.452,,,,,,0.0,,,,,,,,,15.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675446,"Mar 19, 2020, 8:00:58 PM",ladder workout: set 1 rep #3 (300m),Run,actually 51.8,51,0.32,,,false,,Nike Zoom Rival 3 spikes,activities/3419650859.gpx.gz,61.2,,51.0,51.0,327.3,6.9,6.418,7.5,0.0,152.8,161.0,10.3,2.3,,,102.0,98.0,,,,,27.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,358.3,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675387,"Mar 19, 2020, 7:57:10 PM",ladder workout: set 1 rep #2 (400m),Run,actually 69.2,68,0.43,,,false,,Nike Zoom Rival 3 spikes,activities/3419650767.gpx.gz,61.2,,68.0,68.0,435.5,7.3,6.404,7.7,7.4,152.7,161.0,10.0,0.1,,,102.0,99.0,,,,,35.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,458.8,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198675268,"Mar 19, 2020, 7:53:22 PM",ladder workout: set 1 rep #1 (500m),Run,"actually 1:28.?
400m split = 69ish",87,0.54,,,false,,Nike Zoom Rival 3 spikes,activities/3419650651.gpx.gz,61.2,,87.0,87.0,546.8,7.0,6.285,9.8,6.7,152.7,161.1,11.1,0.6,,,103.0,98.0,,,,,44.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,583.3,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3198724636,"Mar 19, 2020, 7:13:48 PM",ladder workout warmup,Run,"WORKOUT: 2x(500m, 400m, 300m, 200m) @ 1600m race pace (ended up being more like 1200m pace) + 300m BU to redline w/ 2min rest between reps & 8min rest between sets",1056,3.23,,,false,,Brooks Ghosts 12 (grey & blue),activities/3198724636.gpx,61.2,,1056.0,1056.0,3236.0,3.9,3.064,35.7,30.6,139.3,159.9,14.8,0.2,,,,,,,,,249.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3308.7,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3195591712,"Mar 18, 2020, 6:40:42 PM",45min 80s ride,Ride,"WORKOUT: 9min warmup + a handful of long building climbs and some flat road pickups + cooldown

STATS: total output = 422 kj, avg cadence = 86 rpm, avg resistance = 45%
notes: very hard ride, but got a really good effort in. i think i sweat more during this than i ever have during anything. i like ally love’s rides a lot. ",2700,23.17,,,false,,,,61.2,,2700.0,2700.0,23174.6,,8.583,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192852183,"Mar 18, 2020, 12:00:27 AM",3x800m workout cooldown,Run,"brutal workout, but my times were really consistent which is good. stomach was also being weird during this. ",548,1.61,,,false,,Brooks Ghosts 12 (grey & blue),activities/3413388124.gpx.gz,61.2,,548.0,548.0,1611.7,3.9,2.941,3.7,3.3,5.0,8.8,6.0,0.0,,,106.0,82.0,,,,,122.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1619.3,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192851804,"Mar 17, 2020, 11:41:05 PM",3x800m workout: closing 300m,Run,"actually 46.4
(ouch, this one hurt. the butt burn is real)",46,0.32,,,false,,Nike Zoom Rival 3 spikes,activities/3413387606.gpx.gz,61.2,,46.0,46.0,328.5,8.0,7.141,,-0.2,5.1,5.5,1.1,0.1,,,106.0,98.0,,,,,25.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,329.0,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192851721,"Mar 17, 2020, 11:33:38 PM",3x800m workout: rep #3,Run,"actually 2:29.6
splits: 74/75",149,0.87,,,false,,Nike Zoom Rival 3 spikes,activities/3413387483.gpx.gz,61.2,,149.0,149.0,873.3,6.6,5.861,,-0.1,5.3,5.7,1.3,0.0,,,99.0,97.0,,,,,66.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,873.6,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192851546,"Mar 17, 2020, 11:27:00 PM",3x800m workout: rep #2,Run,"actually 2:30.0
splits: 71 or 72/78 (went out way too fast)",150,0.88,,,false,,Nike Zoom Rival 3 spikes,activities/3413387272.gpx.gz,61.2,,150.0,150.0,882.5,7.5,5.883,,0.0,5.3,5.7,1.3,0.0,,,101.0,96.0,,,,,66.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,882.9,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192851356,"Mar 17, 2020, 11:20:10 PM",3x800m workout: rep #1,Run,"actually 29.9
splits: 73/76",149,0.87,,,false,,Nike Zoom Rival 3 spikes,activities/3413387058.gpx.gz,61.2,,149.0,149.0,877.9,6.5,5.892,,0.0,5.3,5.9,2.6,0.0,,,99.0,97.0,,,,,66.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,878.8,,,,,,,,,,,,,,,,5712207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192696067,"Mar 17, 2020, 10:52:07 PM",3x800m workout warmup,Run,WORKOUT: 3x800m @ 1600m race pace (2:30 or faster) + 300m BU to redline w/ 4min rest between reps,454,1.74,,,false,,Brooks Ghosts 12 (grey & blue),activities/3413219972.gpx.gz,61.2,,454.0,454.0,1739.0,4.9,3.83,,-0.2,4.9,5.5,2.0,0.0,,,90.0,86.0,,,,,131.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1740.0,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189909858,"Mar 17, 2020, 12:33:32 AM",(very short) cooldown,Run,"was tired so i stopped cooling down (whoops). 200s felt strong and under control, which is good. gearing up for a tough one tomorrow. ",157,0.43,,,false,,Brooks Ghosts 12 (grey & blue),activities/3410214917.gpx.gz,61.2,,157.0,157.0,433.2,3.5,2.759,,-0.1,19.6,19.8,2.2,0.0,,,108.0,80.0,,,,,33.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,433.5,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189909680,"Mar 17, 2020, 12:29:58 AM",post-run 200m #4,Run,actually 29.1,28,0.21,,,false,,New Balance MD 800m spikes,activities/3410214760.gpx.gz,61.2,,28.0,28.0,211.1,7.9,7.539,,-0.3,19.6,19.9,0.8,0.1,,,113.0,111.0,,,,,16.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,211.5,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189909618,"Mar 17, 2020, 12:26:04 AM",post-run 200m #3,Run,actually 30.1,29,0.21,,,false,,New Balance MD 800m spikes,activities/3410214657.gpx.gz,61.2,,29.0,29.0,212.8,7.8,7.338,,-0.3,19.6,19.9,0.8,0.1,,,111.0,109.0,,,,,16.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,213.2,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189909526,"Mar 17, 2020, 12:22:08 AM",post-run 200m #2,Run,actually 30.7,29,0.20,,,false,,New Balance MD 800m spikes,activities/3410214562.gpx.gz,61.2,,29.0,29.0,206.4,7.6,7.117,,-0.2,19.6,19.8,0.8,0.1,,,97.0,97.0,,,,,16.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,206.6,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189909464,"Mar 17, 2020, 12:18:45 AM",post-run 200m #1,Run,actually 30.8,29,0.21,,,false,,New Balance MD 800m spikes,activities/3410214489.gpx.gz,61.2,,29.0,29.0,211.2,8.6,7.283,,-0.2,19.6,19.8,0.9,0.1,,,97.0,84.0,,,,,16.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,211.4,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189850627,"Mar 16, 2020, 11:09:45 PM",jailbreak!!🚨🚔,Run,"quarantine’s got me going crazy, and our meets keep dropping like flies...🥺 

didn’t rly know where we were going, but a pretty nice route besides that. started out feeling bleh but got better as it went along. ",3078,10.02,,,false,,Brooks Ghosts 12 (grey & blue),activities/3189850627.gpx,61.2,,3078.0,2729.0,10019.2,5.2,3.671,40.1,40.0,14.4,48.4,5.3,0.0,,,,,,,,,757.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10062.9,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3186892253,"Mar 15, 2020, 7:35:04 PM",short cooldown,Run,needed to shake out my legs. ,274,0.85,,,false,,Brooks Ghosts 12 (grey & blue),activities/3406902544.gpx.gz,61.2,,274.0,274.0,855.9,4.0,3.124,,-0.1,95.4,97.2,3.3,0.0,,,86.0,81.0,,,,,65.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,858.1,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3186884181,"Mar 15, 2020, 6:15:13 PM",sunday long run🥴,Run,"this was a tough one. was alone & started dying like 2.5 miles in (legs rly hurt, trouble breathing), but got it done. 
p.s. kam got a lil muddy (see photo) lol",4619,16.28,,,false,,Brooks Ghosts 12 (grey & blue),activities/3406893760.gpx.gz,61.2,,4619.0,4332.0,16279.2,5.4,3.758,62.8,63.3,92.7,141.0,12.0,0.0,,,90.0,84.0,,,,,1232.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,16375.3,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/82E654B3-EACF-4F00-986B-4614E2ABD98B.jpg
3183813652,"Mar 14, 2020, 9:46:06 PM",cooldown/shakeout,Run,"",2057,6.46,,,false,,Brooks Ghosts 12 (grey & blue),activities/3403545461.gpx.gz,61.2,,2057.0,2057.0,6463.3,4.3,3.142,13.4,13.0,14.4,21.1,3.4,0.0,,,84.0,81.0,,,,,487.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6477.2,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3184327828,"Mar 14, 2020, 9:25:50 PM",800m time trial,Run,"actually 2:18.49
splits: 33.2–>68.25–>1:43.45–>2:18.49 (70.24 for last 400m)

rainy so conditions were not ideal and went out slower than i would have liked, but this was not nearly as awful as i thought it was gonna be. good, hard effort but definitely could have gone a lot faster in a race setting and/or with people. ",138,0.80,,,false,,New Balance MD 800m spikes,,61.2,,138.0,138.0,804.7,,5.831,,,,,,0.0,,,,,,,,,61.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3183812833,"Mar 14, 2020, 8:47:37 PM",warmup,Run,"",536,1.61,,,false,,Brooks Ghosts 12 (grey & blue),activities/3403544348.gpx.gz,61.2,,536.0,536.0,1609.8,3.8,3.003,2.5,2.8,17.1,20.0,6.4,0.0,,,85.0,82.0,,,,,122.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1615.4,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3180535299,"Mar 13, 2020, 8:10:48 PM",long base run,Run,death to the hills. they should all go away. weird run & my legs hurt but last few miles were alright. ,3625,11.60,,,false,,Brooks Ghosts 12 (grey & blue),activities/3399810770.gpx.gz,61.2,,3625.0,3427.0,11599.8,5.8,3.385,183.9,183.9,110.4,236.6,20.2,0.0,,,87.0,82.0,,,,,917.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12189.9,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3192909699,"Mar 13, 2020, 4:15:00 AM",20min HIIT ride,Ride,"WORKOUT: warmup + 10x(15s on, 15s off) + 5x(30s on, 30s off) + 10x(15s on, 15s off) + cooldown

STATS: total output = 212 kj, avg cadence = 85 rpm, avg resistance = 46%

notes: this was a really good ride. definitely a hard one, but felt like i got some rly good work in",1200,10.78,,,false,,,,61.2,,1200.0,1200.0,10782.6,,8.986,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ED62F839-CA65-4E38-A0CA-41258E1EE4F6.jpg
3178403182,"Mar 12, 2020, 6:44:09 PM",ladder workout cooldown,Run,🥵 tired boi hr. tough but good workout. stanford track is nice. ,1143,3.23,,,false,,Brooks Ghosts 12 (grey & blue),activities/3178403182.gpx,61.2,,1143.0,1143.0,3232.7,3.6,2.828,6.7,6.4,14.4,21.1,3.9,0.0,,,,,,,,,244.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3239.8,,,,,,,,,,,,,,,,5692904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3178172073,"Mar 12, 2020, 6:34:52 PM",ladder workout: set 2 rep #4 (200m),Run,actually 29.5,29,0.21,,,false,,New Balance MD 800m spikes,activities/3397191890.gpx.gz,61.2,,29.0,29.0,210.8,8.4,7.269,,-0.3,19.6,19.9,1.0,0.1,,,110.0,102.0,,,,,16.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,211.2,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3178172041,"Mar 12, 2020, 6:29:54 PM",ladder workout: set 2 rep #3 (300m),Run,actually 48.4,47,0.31,,,false,,New Balance MD 800m spikes,activities/3397191809.gpx.gz,61.2,,47.0,47.0,314.6,7.2,6.694,,-0.2,19.6,19.8,0.4,0.1,,,105.0,101.0,,,,,24.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,314.9,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3178366707,"Mar 12, 2020, 6:24:00 PM",ladder workout: set 2 rep #2 (400m),Run,"actually 68.?
(my watch glitched and wouldn’t start on this one)",68,0.40,,,false,,New Balance MD 800m spikes,,61.2,,68.0,68.0,400.0,,5.882,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3178172917,"Mar 12, 2020, 6:19:44 PM",ladder workout: set 2 rep #1 (500m),Run,"actually 1:23.6
400m split = 66ish",83,0.55,,,false,,New Balance MD 800m spikes,activities/3397193065.gpx.gz,61.2,,83.0,83.0,549.6,8.9,6.622,,-0.1,19.4,19.9,1.1,0.0,,,104.0,101.0,,,,,41.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,549.9,,,,,,,,,,,,,,,,5642954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
